9518,379420,36,36.4
9518,379420,37,36.3
9518,379420,38,36.3
9518,379420,39,0.3
9518,379420,40,1.7
9518,379420,41,6.6
9518,379420,42,17.0
9518,379420,43,32.3
9518,379420,44,35.8
9518,379420,45,24.0
9518,379420,46,12.3
9518,379420,47,3.1
9518,379420,48,1.0
9518,379420,49,35.9
9518,379420,50,1.4
9518,379420,51,5.0
9518,379420,52,9.1
9518,379420,53,24.2
9518,379420,54,32.0
9518,379420,55,34.1
9518,379420,56,27.7
9518,379420,57,11.7
9518,379420,58,6.2
9518,379420,59,2.0
9518,379420,60,35.8
9518,379420,61,36.0
9518,379420,62,36.0
9518,379420,63,35.9
9518,379420,64,35.8
9518,379420,65,35.5
9518,379420,66,35.5
9518,379420,67,35.7
9518,379420,68,35.8
9518,379420,69,35.8
9518,379420,70,35.6
9518,379420,71,35.5
9518,379420,72,35.4
9518,379420,73,35.3
9518,379420,74,35.3
9518,379420,75,35.3
9518,379420,76,35.3
9518,379420,77,35.1
9518,379420,78,35.2
9518,379420,79,35.2
9518,379420,80,35.3
9518,379420,81,35.2
9518,379420,82,35.2
9518,379420,83,35.2
9518,379420,84,35.1
9518,379420,85,35.1
9518,379420,86,35.1
9518,379420,87,35.0
9518,379420,88,35.2
9518,379420,89,36.0
9518,379420,90,37.1
9518,379420,91,38.1
9518,379420,92,39.5
9518,379420,93,41.2
9518,379420,94,42.8
9518,379420,95,44.2
9518,379420,96,45.8
9518,379420,97,47.7
9518,379420,98,50.2
9518,379420,99,52.3
9518,379420,100,51.6
9518,379420,101,47.0
9518,379420,102,47.0
9518,379420,103,48.0
9518,379420,104,47.8
9518,379420,105,48.1
9518,379420,106,48.1
9518,379420,107,48.0
9518,379420,108,47.9
9518,379420,109,48.0
9518,379420,110,47.9
9518,379420,111,47.8
9518,379420,112,48.5
9518,379420,113,50.5
9518,379420,114,50.6
9518,379420,115,50.5
9518,379420,116,50.6
9518,379420,117,50.5
9518,379420,118,51.8
9518,379420,119,52.9
9518,379420,120,52.8
9518,379420,121,52.8
9518,379420,122,52.7
9518,379420,123,52.7
9518,379420,124,52.6
9518,379420,125,53.3
9518,379420,126,54.6
9518,379420,127,54.7
9518,379420,128,54.5
9518,379420,129,54.5
9518,379420,130,54.4
9518,379420,131,54.8
9518,379420,132,55.5
9518,379420,133,57.2
9518,379420,134,60.5
9518,379420,135,60.6
9518,379420,136,60.4
9518,379420,137,60.4
9518,379420,138,60.4
9518,379420,139,60.4
9518,379420,140,60.3
9518,379420,141,60.1
9518,379420,142,60.1
9518,379420,143,60.1
9518,379420,144,60.7
9518,379420,145,60.9
9518,379420,146,60.9
9518,379420,147,60.9
9518,379420,148,60.2
9518,379420,149,61.0
9518,379420,150,60.8
9518,379420,151,60.7
9518,379420,152,60.6
9518,379420,153,60.6
9518,379420,154,60.4
9518,379420,155,60.3
9518,379420,156,60.1
9518,379420,157,60.9
9518,379420,158,60.8
9518,379420,159,60.7
9518,379420,160,60.8
9518,379420,161,60.2
9518,379420,162,60.0
9518,379420,163,60.8
